sampleID,domTaxa,relabund,mgCST
sample_480,Lactobacillus_iners_1,0.739697071311098,10
sample_481,Lactobacillus_iners_1,0.833334589783292,10
sample_482,Lactobacillus_iners_1,0.69465926777948,10
sample_483,Lactobacillus_iners_1,0.833158106244094,10
sample_484,Lactobacillus_iners_1,0.929798388034758,10
sample_485,Lactobacillus_iners_1,0.768050296524976,10
sample_486,Lactobacillus_iners_1,0.854127739186607,10
sample_487,Lactobacillus_iners_1,0.630559680464043,10
sample_488,Lactobacillus_iners_1,0.899758848750661,10
sample_489,Lactobacillus_iners_1,0.894166650455112,10
sample_490,Lactobacillus_iners_1,0.704888034527693,10
sample_491,Lactobacillus_iners_1,0.94465797167591,10
sample_492,Lactobacillus_iners_1,0.898817660358237,10
sample_493,Lactobacillus_iners_1,0.890735244744464,10
sample_494,Lactobacillus_iners_1,0.833694157007845,10
sample_495,Lactobacillus_iners_1,0.932087551348342,10
sample_496,Lactobacillus_iners_1,0.757968341860943,10
sample_497,Lactobacillus_iners_1,0.95162468702199,10
sample_498,Lactobacillus_iners_1,0.899197129818227,10
sample_499,Lactobacillus_iners_1,0.752128264293466,10
sample_500,Lactobacillus_iners_1,0.912373111402,10
sample_501,Lactobacillus_iners_1,0.938577305133972,10
sample_502,Lactobacillus_iners_1,0.772312377230166,10
sample_503,Lactobacillus_iners_1,0.772068686045244,10
sample_504,Lactobacillus_iners_1,0.727904947157908,10
sample_505,Lactobacillus_iners_1,0.860533559808368,10
sample_506,Lactobacillus_iners_1,0.958882912754565,10
sample_507,Lactobacillus_iners_1,0.932374422143719,10
sample_508,Lactobacillus_iners_1,0.88929975704423,10
sample_509,Lactobacillus_iners_1,0.908712775465322,10
sample_510,Lactobacillus_iners_1,0.904080584982917,10
sample_511,Lactobacillus_iners_1,0.925121694888514,10
sample_512,Gardnerella_vaginalis_H_1,0.302136767449824,21
sample_513,Gardnerella_leopoldii_2,0.119158797303241,21
sample_514,Lactobacillus_iners_2,0.190410348687015,21
sample_515,Gardnerella_vaginalis_2,0.635581422311405,21
sample_516,Gardnerella_vaginalis_H_1,0.215636258062409,21
sample_517,Dialister_sp001553355_1,0.18030523152528,21
sample_518,Lactobacillus_iners_1,0.265988739901209,21
sample_519,Gardnerella_vaginalis_H_1,0.160874914136406,21
sample_520,Fannyhessea_vaginae_4,0.169051022186497,21
sample_521,UBA629_sp005465875_2,0.141059068617547,21
sample_522,Gardnerella_vaginalis_2,0.623886274987707,21
sample_523,Lactobacillus_iners_1,0.339570365590909,21
sample_524,Lactobacillus_iners_1,0.216756466135944,21
sample_525,Gardnerella_vaginalis_H_1,0.192844157376897,21
sample_526,Gardnerella_vaginalis_H_1,0.244129383232208,21
sample_527,Gardnerella_vaginalis_C_1,0.425210629345697,21
sample_528,Gardnerella_vaginalis_H_1,0.240522671974174,21
sample_529,Gardnerella_vaginalis_2,0.45994679271752,21
sample_530,Gardnerella_swidsinkii_5,0.262493726882578,21
sample_531,Prevotella_disiens,0.189026608423663,21
sample_532,Gardnerella_vaginalis_D_9,0.205989644813823,21
sample_533,UBA629_sp005465875_2,0.20101807503614,21
sample_534,Lactobacillus_iners_2,0.285274410361124,21
sample_535,Gardnerella_vaginalis_C_1,0.26825807557311,21
sample_536,Gardnerella_vaginalis_2,0.387111183713287,21
sample_537,Gardnerella_swidsinkii_5,0.347813393980533,21
sample_538,Gardnerella_vaginalis_F_1,0.206819287857896,21
sample_539,Gardnerella_vaginalis_C_1,0.22782643117679,21
sample_540,Gardnerella_vaginalis_H_1,0.497086790698841,21
sample_541,Lactobacillus_iners_2,0.14280401179941,21
sample_542,Prevotella_timonensis_8,0.116876233858735,21
sample_543,Gardnerella_vaginalis_H_1,0.303760455107095,21
sample_544,Gardnerella_vaginalis_C_1,0.527356157326786,21
sample_545,Gardnerella_vaginalis_D_5,0.144134035270476,21
sample_546,Gardnerella_vaginalis_C_1,0.115154773508491,21
sample_547,Gardnerella_vaginalis_C_1,0.0831352848951335,21
sample_548,Gardnerella_vaginalis_2,0.268233707574445,21
sample_549,Gardnerella_vaginalis_A_1,0.107939414701263,21
sample_550,Gardnerella_vaginalis_C_1,0.24249220726527,21
sample_551,Gardnerella_vaginalis_C_1,0.208669632330841,21
sample_552,Gardnerella_vaginalis_F_3,0.132836474747971,21
sample_553,Lactobacillus_iners_2,0.290422437570914,21
sample_554,Gardnerella_vaginalis_A_1,0.141099564463805,21
sample_555,Gardnerella_vaginalis_H_1,0.285941989238691,21
sample_556,Lactobacillus_iners_2,0.283604639124668,21
sample_557,Gardnerella_vaginalis_C_1,0.195240537141315,21
sample_558,Lactobacillus_iners_1,0.329167109198499,21
sample_559,Gardnerella_vaginalis_C_1,0.170051127669376,21
sample_560,Gardnerella_vaginalis_2,0.449190142519774,21
sample_561,Gardnerella_vaginalis_C_1,0.389632815184033,21
sample_562,Gardnerella_swidsinkii_5,0.168386758230634,21
sample_563,Gardnerella_vaginalis_C_1,0.150366515040769,21
sample_564,Gardnerella_swidsinkii_5,0.297984396632435,21
sample_565,Lactobacillus_iners_2,0.198517777108697,21
sample_566,Gardnerella_vaginalis_F_2,0.210232874081731,21
sample_567,Gardnerella_spNov2_2,0.13324550402426,21
sample_568,Gardnerella_vaginalis_C_1,0.241968903156347,21
sample_569,Gardnerella_vaginalis_2,0.241816771174789,21
sample_570,UBA629_sp005465875_2,0.207428123884533,21
sample_571,Gardnerella_vaginalis_C_1,0.424099496048812,21
sample_572,Gardnerella_vaginalis_F_1,0.216106670432224,21
sample_573,UBA629_sp005465875_2,0.124568781987454,21
sample_574,Prevotella_spNov3_1,0.139075314304727,21
sample_575,Gardnerella_vaginalis_C_1,0.172680753301961,21
sample_576,Gardnerella_vaginalis_2,0.298070592170049,21
sample_577,Gardnerella_vaginalis_C_1,0.350735852213217,21
sample_578,Gardnerella_vaginalis_2,0.493645100006068,21
sample_579,Gardnerella_vaginalis_C_1,0.239716907893156,21
sample_580,Lactobacillus_iners_2,0.208281947386082,21
sample_581,Fannyhessea_spNov3_1,0.179952098670382,21
sample_582,Gardnerella_vaginalis_H_1,0.154891795995497,21
sample_583,Gardnerella_vaginalis_F_2,0.184726893262889,21
sample_584,Lactobacillus_iners_1,0.38206480487354,21
sample_585,Gardnerella_sp003585735_1,0.230706591840959,21
sample_586,Gardnerella_vaginalis_B,0.115888320280964,21
sample_587,Gardnerella_vaginalis_D_9,0.166105390542148,21
sample_588,Gardnerella_sp003585735_1,0.220482313953396,21
sample_589,Prevotella_spNov1,0.231885933841372,21
sample_590,Lactobacillus_iners_1,0.222355803354578,21
sample_591,Lactobacillus_iners_1,0.2452199152679,21
sample_592,UBA629_sp005465875_1,0.104175148215625,21
sample_593,Gardnerella_vaginalis_C_1,0.253265949145316,21
sample_594,Gardnerella_vaginalis_F_2,0.223449133721158,21
sample_595,Gardnerella_vaginalis_C_1,0.124871088276907,21
sample_596,Gardnerella_vaginalis_C_1,0.310894541548477,21
sample_597,Lactobacillus_jensenii_2,0.158092634886791,21
sample_598,Gardnerella_leopoldii_2,0.167174463878332,21
sample_599,Gardnerella_vaginalis_C_1,0.259311547146602,21
sample_600,Megasphaera_lornae_1,0.221841911146676,21
sample_601,Gardnerella_vaginalis_2,0.144305172671865,21
sample_602,Gardnerella_vaginalis_H_1,0.273340044410182,21
sample_603,Gardnerella_vaginalis_C_1,0.303910725383078,21
sample_604,Gardnerella_spNov1,0.139574597756561,21
sample_605,Lactobacillus_iners_2,0.28187229122237,21
sample_606,UBA629_sp005465875_1,0.203818080440727,21
sample_607,Gardnerella_vaginalis_C_1,0.248050940446705,21
sample_608,Gardnerella_vaginalis_2,0.325838111022457,21
sample_609,Gardnerella_vaginalis_2,0.288176904606886,21
sample_610,Gardnerella_vaginalis_C_1,0.284890480960747,21
sample_611,Gardnerella_vaginalis_C_1,0.244168233096119,21
sample_612,Lactobacillus_crispatus_2,0.331367463123006,21
sample_613,Prevotella_amnii_11,0.170357395445514,21
sample_614,Gardnerella_vaginalis_2,0.199676326272665,21
sample_615,UBA629_sp005465875_2,0.12404735333868,21
sample_616,Gardnerella_vaginalis_C_1,0.184975602633707,21
sample_617,Gardnerella_vaginalis_C_1,0.223164071020447,21
sample_618,Prevotella_amnii_5,0.192602266858208,21
sample_619,Gardnerella_vaginalis_2,0.27416715071884,21
sample_620,Gardnerella_vaginalis_2,0.371142244018227,21
sample_621,Fannyhessea_vaginae_2,0.10581321253538,21
sample_622,Gardnerella_piotii_3,0.231084961854489,21
sample_623,Megasphaera_lornae_2,0.171080450199863,21
sample_624,Gardnerella_vaginalis_C_1,0.261718169074503,21
sample_625,Gardnerella_sp003585735_1,0.174765676275547,21
sample_626,Lactobacillus_iners_2,0.411432780092407,21
sample_627,Gardnerella_vaginalis_C_1,0.350415875611297,21
sample_628,Gardnerella_vaginalis_C_1,0.234335398948654,21
sample_629,Gardnerella_vaginalis_C_1,0.589238175781289,21
sample_630,Gardnerella_vaginalis_C_1,0.226837722820221,21
sample_631,Gardnerella_spNov2_2,0.160042458431433,21
sample_632,Nanoperiomorbus_sp004136275_2,0.240277288228046,21
sample_633,Gardnerella_vaginalis_H_1,0.140446535541175,21
sample_634,KA00274_sp902373515,0.155845348012889,21
sample_635,Gardnerella_vaginalis_H_1,0.335448888415864,21
sample_636,Prevotella_amnii_9,0.219717655763429,21
sample_637,Prevotella_bivia,0.160578438972391,21
sample_638,Gardnerella_vaginalis_C_1,0.185167245182747,21
sample_639,Gardnerella_vaginalis_A_1,0.10158607068859,21
sample_640,Gardnerella_vaginalis_F_3,0.207394205170646,21
sample_641,Gardnerella_vaginalis_F_2,0.0918545627245868,21
sample_642,Streptococcus_mitis_1,0.082497929402752,21
sample_643,Gardnerella_vaginalis_F_2,0.304718694632446,21
sample_644,Gardnerella_vaginalis_H_1,0.320212693777089,21
sample_645,Gardnerella_vaginalis_C_1,0.289475453737679,21
sample_646,Gardnerella_vaginalis_D_2,0.123493453031661,21
sample_647,Gardnerella_vaginalis_H_1,0.161054638122744,21
sample_648,Gardnerella_vaginalis_D_1,0.385321341131665,21
sample_649,Gardnerella_vaginalis_F_1,0.187108567395466,21
sample_650,Gardnerella_vaginalis_C_1,0.375441295850894,21
sample_651,Lactobacillus_iners_1,0.166381685832277,21
sample_652,Lactobacillus_iners_1,0.307899018353863,21
sample_653,Gardnerella_vaginalis_C_1,0.136806711708506,21
sample_654,Lactobacillus_iners_1,0.153010538338812,21
sample_655,Lactobacillus_iners_1,0.122019594314889,21
sample_656,Gardnerella_piotii_3,0.0926022877955641,21
sample_657,Gardnerella_piotii_2,0.36427784802061,21
sample_658,Lactobacillus_iners_1,0.26987305624627,21
sample_659,Gardnerella_vaginalis_C_1,0.316105428327954,21
sample_660,Gardnerella_vaginalis_H_1,0.461348745402766,21
sample_661,Prevotella_amnii_11,0.149527864375338,21
sample_662,Gardnerella_vaginalis_C_1,0.22060549351236,21
sample_663,Gardnerella_vaginalis_C_1,0.168570637798205,21
sample_664,Gardnerella_vaginalis_H_1,0.203729288850248,21
sample_665,Gardnerella_vaginalis_C_1,0.265971818632967,21
sample_666,Nanoperiomorbus_sp004136275_2,0.240277288228046,21
sample_667,Gardnerella_vaginalis_H_1,0.238452110738906,21
sample_668,Prevotella_amnii_4,0.418431368961171,21
sample_669,Lactobacillus_iners_2,0.26867505754275,21
sample_670,Gardnerella_piotii_2,0.40255101142869,21
sample_671,UBA629_sp005465875_1,0.111101067643063,21
sample_672,Gardnerella_leopoldii_2,0.192103145049941,21
sample_673,Gardnerella_vaginalis_C_1,0.385331033257546,21
sample_674,Lactobacillus_iners_1,0.319085280823949,21
sample_675,Gardnerella_sp003585735_1,0.210299270546554,21
sample_676,Gardnerella_spNov2_2,0.325431862490194,21
sample_677,Lactobacillus_crispatus_2,0.203992721246258,21
sample_678,Lactobacillus_iners_2,0.241600730998505,21
sample_679,Fannyhessea_vaginae_2,0.170782156976447,21
sample_680,Fannyhessea_vaginae_1,0.104515526309986,21
sample_681,Gardnerella_vaginalis_H_1,0.258909347546957,21
sample_682,Gardnerella_vaginalis_2,0.150994042098321,21
sample_683,Nanoperiomorbus_sp004136275_2,0.350827233826649,21
sample_684,Gardnerella_vaginalis_H_1,0.163663049117636,21
sample_685,Gardnerella_vaginalis_H_1,0.225345300149927,21
sample_686,Gardnerella_vaginalis_F_1,0.114974303393655,21
sample_687,Gardnerella_vaginalis_2,0.218793130642035,21
sample_688,Gardnerella_vaginalis_C_1,0.575354394073509,21
sample_689,Gardnerella_vaginalis_C_1,0.189210271277972,21
sample_690,Gardnerella_vaginalis_C_1,0.103605889829154,21
sample_691,Gardnerella_vaginalis_F_2,0.23298049546012,21
sample_692,Nanoperiomorbus_sp004136275_3,0.212836394814283,21
sample_693,Gardnerella_vaginalis_C_1,0.196662168287145,21
sample_694,UBA629_sp005465875_1,0.168933935765592,21
sample_695,UBA629_sp005465875_2,0.179150098827403,21
sample_696,Lactobacillus_iners_2,0.383676993564932,21
sample_697,Gardnerella_vaginalis_F_2,0.255789226273548,21
sample_698,UBA629_sp005465875_1,0.127441189662961,21
sample_699,Sneathia_vaginalis_2,0.0916787160966814,21
sample_700,Gardnerella_vaginalis_C_1,0.232833538592776,21
sample_701,Gardnerella_vaginalis_C_1,0.30413965660262,21
sample_702,Gardnerella_vaginalis_F_2,0.160061348398276,21
sample_703,Gardnerella_vaginalis_F_1,0.172705008961216,21
sample_704,Lactobacillus_iners_2,0.517051585493676,21
sample_705,Gardnerella_spNov2_2,0.205158761750207,21
sample_706,Gardnerella_vaginalis_2,0.177479247886433,21
sample_707,Lactobacillus_iners_2,0.327354129860434,21
sample_708,KA00274_sp902373515,0.0760970907304234,21
sample_709,Gardnerella_leopoldii_2,0.108718513143832,21
sample_710,Gardnerella_swidsinkii_5,0.282647314750834,21
sample_711,Gardnerella_vaginalis_H_4,0.303868018406799,21
sample_712,Gardnerella_vaginalis_C_1,0.207062462450967,21
sample_713,Gardnerella_vaginalis_F_1,0.327551905643005,21
sample_714,Gardnerella_vaginalis_2,0.151295990449091,21
sample_715,Gardnerella_spNov2_2,0.24051280032346,21
sample_716,Gardnerella_vaginalis_C_1,0.241754982545138,21
sample_717,Lactobacillus_iners_1,0.259850142741737,21
sample_718,Gardnerella_vaginalis_H_1,0.242878655754725,21
sample_719,Gardnerella_swidsinkii_5,0.217132496600136,21
sample_720,Gardnerella_vaginalis_H_1,0.243290745908426,21
sample_721,Gardnerella_vaginalis_C_1,0.328614176782038,21
sample_722,Megasphaera_lornae_3,0.340267353093975,21
sample_723,Gardnerella_vaginalis_H_1,0.109130319711488,21
sample_724,Lactobacillus_crispatus_2,0.226354902143889,21
sample_725,Gardnerella_vaginalis_C_1,0.205924399477922,21
sample_726,Lactobacillus_iners_1,0.27890833039903,21
sample_727,Gardnerella_vaginalis_C_1,0.19155980946193,21
sample_728,Gardnerella_vaginalis_H_4,0.39231339596131,21
sample_729,Gardnerella_vaginalis_C_1,0.232097909047,21
sample_730,Lactobacillus_iners_1,0.192450452254025,21
sample_731,Gardnerella_swidsinkii_5,0.122003013644796,21
sample_732,Lactobacillus_iners_1,0.221933486019388,21
sample_733,Prevotella_amnii_3,0.123133934001715,21
sample_734,Gardnerella_vaginalis_B,0.0946154040452159,21
sample_735,Gardnerella_vaginalis_F_1,0.162711001141116,21
sample_736,Gardnerella_vaginalis_C_1,0.269022184820701,21
sample_737,Gardnerella_vaginalis_F_1,0.180891551352807,21
sample_738,Gardnerella_vaginalis_C_1,0.159174809512483,21
sample_739,Gardnerella_vaginalis_H_1,0.779150780938095,21
sample_740,Gardnerella_vaginalis_F_1,0.35418680738416,21
sample_741,Gardnerella_vaginalis_F_1,0.288544477356069,21
sample_742,Gardnerella_vaginalis_H_1,0.344576700653379,21
sample_743,Gardnerella_vaginalis_C_1,0.161371414675984,21
sample_744,Gardnerella_vaginalis_D_9,0.163092763027667,21
sample_745,Gardnerella_vaginalis_H_1,0.331313895805214,21
sample_746,Gardnerella_vaginalis_C_1,0.112285519556228,21
sample_747,UBA629_sp005465875_3,0.454096489374071,19
sample_748,Gardnerella_vaginalis_H_3,0.164620010417295,19
sample_749,Sneathia_vaginalis_2,0.160595017268129,19
sample_750,Gardnerella_piotii_1,0.244628810383602,19
sample_751,Gardnerella_vaginalis_H_1,0.120068515793601,19
sample_752,UBA629_sp005465875_3,0.689375416484805,19
sample_753,UBA629_sp005465875_3,0.280624843318984,19
sample_754,Nanoperiomorbus_sp004136275_1,0.266713577659307,19
sample_755,UBA629_sp005465875_3,0.157709414418281,19
sample_756,Prevotella_amnii_7,0.244153478660818,19
sample_757,Gardnerella_vaginalis_2,0.167688670971191,19
sample_758,Nanoperiomorbus_sp004136275_3,0.13040224679449,19
sample_759,Gardnerella_vaginalis_F_3,0.205260014435638,19
sample_760,Streptococcus_mitis_2,0.270106937461461,19
sample_761,Gardnerella_vaginalis_1,0.113688758199277,19
sample_762,Megasphaera_lornae_3,0.249785226761324,19
sample_763,Gardnerella_vaginalis_A_1,0.101754907487626,19
sample_764,UBA629_sp005465875_3,0.566203420451187,19
sample_765,Gardnerella_vaginalis_A_1,0.181008918962884,19
sample_766,Lactobacillus_iners_2,0.138180752012192,19
sample_767,KA00274_sp902373515,0.143799732867045,19
sample_768,Gardnerella_piotii_3,0.250034602864171,19
sample_769,Sneathia_vaginalis_2,0.142286456690569,19
sample_770,Gardnerella_vaginalis_C_2,0.173156126075946,19
sample_771,Gardnerella_vaginalis_F_2,0.243155918036379,19
sample_772,Gardnerella_vaginalis_H_1,0.0921969660668936,19
sample_773,Gardnerella_vaginalis_H_1,0.15588606493109,19
sample_774,Lactobacillus_iners_1,0.0784064276270759,19
sample_775,Prevotella_amnii_3,0.209366550345497,19
sample_776,Megasphaera_hutchinsoni_1,0.103883508715164,19
sample_777,Sneathia_vaginalis_2,0.13178254617927,19
sample_778,Gardnerella_piotii_3,0.239125175558702,19
sample_779,Lactobacillus_iners_1,0.200739128729953,19
sample_780,Gardnerella_swidsinkii_14,0.117559413303428,19
sample_781,Gardnerella_vaginalis_1,0.166958235736599,19
sample_782,Berryella_sp001552935_1,0.123264612537146,19
sample_783,Sneathia_vaginalis_1,0.246653865973292,19
sample_784,Prevotella_amnii_3,0.121237874863227,19
sample_785,Prevotella_amnii_7,0.176830523597869,19
sample_786,Gardnerella_vaginalis_F_1,0.104512111081455,19
sample_787,UBA629_sp005465875_3,0.270318474726181,19
sample_788,UBA629_sp005465875_3,0.174622123697628,19
sample_789,Gardnerella_vaginalis_C_1,0.157330591362142,19
sample_790,Nanoperiomorbus_sp004136275_1,0.121562656783295,19
sample_791,Mobiluncus_mulieris_3,0.0939989164300562,19
sample_792,Prevotella_spNov3_5,0.243123916756362,19
sample_793,Prevotella_amnii_4,0.227945049615319,19
sample_794,Mobiluncus_mulieris_4,0.390991733323748,19
sample_795,UBA629_sp005465875_2,0.0956888900547824,19
sample_796,Prevotella_amnii_3,0.146426138382519,19
sample_797,Mobiluncus_mulieris_4,0.333364468654315,19
sample_798,Gardnerella_sp003585735_1,0.10926808917551,19
sample_799,Gardnerella_vaginalis_C_1,0.172214383039598,19
sample_800,UBA629_sp005465875_3,0.669516703915269,19
sample_801,Gardnerella_sp003585735_1,0.0733290755555753,19
sample_802,Prevotella_timonensis_1,0.196924461778435,19
sample_803,Gardnerella_vaginalis_A_1,0.148271958848236,19
sample_804,UBA629_sp005465875_3,0.220145518108261,19
sample_805,Mobiluncus_mulieris_3,0.284715190821583,19
sample_806,UBA629_sp005465875_3,0.190336236122211,19
sample_807,Sneathia_vaginalis_1,0.150842769702053,19
sample_808,Gardnerella_vaginalis_H_1,0.148899789889571,19
sample_809,Gardnerella_piotii_3,0.292457893214773,19
sample_810,Gardnerella_vaginalis_A_1,0.149450477496416,19
sample_811,Lactobacillus_crispatus_1,0.0761681162558081,19
sample_812,Fannyhessea_vaginae_2,0.119719134730187,19
sample_813,Gardnerella_vaginalis_2,0.101348565092421,19
sample_814,Gardnerella_vaginalis_A_1,0.235824169359741,19
sample_815,Prevotella_bivia,0.115488168179621,19
sample_816,UBA629_sp005465875_3,0.404684312191108,19
sample_817,Mobiluncus_mulieris_2,0.429340022933268,19
sample_818,Gardnerella_vaginalis_H_1,0.128846803991758,19
sample_819,Prevotella_amnii_4,0.21568276929338,19
sample_820,Fannyhessea_vaginae_2,0.373845567875531,19
sample_821,UBA629_sp005465875_1,0.248695863302435,19
sample_822,Gardnerella_vaginalis_A_1,0.28682955435467,19
sample_823,Lactobacillus_iners_2,0.140783335746337,19
sample_824,Sodaliphilus_spNov1,0.200239286267297,19
sample_825,Prevotella_spNov3_5,0.196159897993992,19
sample_826,Prevotella_melaninogenica,0.171064145981877,19
sample_827,Gardnerella_vaginalis_F_2,0.292510664602372,19
sample_828,UBA629_sp005465875_1,0.134196512743118,19
sample_829,Megasphaera_lornae_1,0.105607913005596,19
sample_830,Prevotella_amnii_4,0.21297301100614,19
sample_831,Peptostreptococcus_anaerobius,0.095964652376391,19
sample_832,Dialister_sp001553355_1,0.134229706274381,19
sample_833,Megasphaera_lornae_2,0.188702404831361,19
sample_834,Prevotella_amnii_4,0.277183645921837,19
sample_835,Nanoperiomorbus_sp004136275_3,0.241370499780035,19
sample_836,Prevotella_amnii_3,0.243777697057755,19
sample_837,Mobiluncus_curtisii_2,0.0683498189625007,19
sample_838,Prevotella_spNov3_5,0.137627960401295,19
sample_839,Fannyhessea_vaginae_2,0.27716742357863,19
sample_840,Gardnerella_vaginalis_1,0.100630751473197,19
sample_841,Prevotella_amnii_3,0.270029342931184,19
sample_842,UBA629_sp005465875_3,0.672982724426234,19
sample_843,Lactobacillus_iners_2,0.119182153249571,19
sample_844,Gardnerella_piotii_3,0.187586920484526,19
sample_845,Bifidobacterium_breve_2,0.256251129802104,19
sample_846,Nanoperiomorbus_sp004136275_1,0.319489947562974,19
sample_847,Porphyromonas_uenonis_1,0.160515427178423,19
sample_848,Gardnerella_vaginalis_D_5,0.152523217556184,19
sample_849,Nanoperiomorbus_sp004136275_1,0.185352439028332,19
sample_850,Gardnerella_vaginalis_F_3,0.158139321836225,19
sample_851,Prevotella_sp000758925_6,0.284836831369964,19
sample_852,Lactobacillus_iners_1,0.14631258226424,19
sample_853,Gardnerella_vaginalis_H_1,0.184217279064174,19
sample_854,Prevotella_amnii_6,0.184950032879217,19
sample_855,Sneathia_vaginalis_2,0.242918154309477,19
sample_856,Gardnerella_vaginalis_1,0.16454486409583,19
sample_857,Fannyhessea_vaginae_2,0.147926494993182,19
sample_858,Gardnerella_vaginalis_1,0.208171825894997,19
sample_859,Dialister_sp001553355_3,0.0676800690323799,19
sample_860,KA00274_sp902373515,0.1426880775453,19
sample_861,Gardnerella_vaginalis_H_3,0.228773618791075,19
sample_862,Lactobacillus_iners_1,0.226923846906278,19
sample_863,Lactobacillus_crispatus_3,0.102433799030863,19
sample_864,Gardnerella_swidsinkii_2,0.427442500761098,19
sample_865,Mobiluncus_mulieris_5,0.141513999973442,19
sample_866,Gardnerella_vaginalis_E_0,0.142217500485414,19
sample_867,Gardnerella_vaginalis_H_1,0.158734796648997,19
sample_868,Prevotella_amnii_4,0.0911768570290975,19
sample_869,Mobiluncus_mulieris_4,0.47967781524417,19
sample_870,Prevotella_amnii_4,0.0949274380804954,19
sample_871,Gardnerella_vaginalis_C_2,0.128651666805678,19
sample_872,UBA629_sp005465875_3,0.15209646020656,19
sample_873,Gardnerella_vaginalis_H_1,0.160815105907331,19
sample_874,UBA629_sp005465875_3,0.282188545150843,19
sample_875,Gardnerella_vaginalis_A_1,0.185286718491641,19
sample_876,Fannyhessea_vaginae_2,0.187666400183529,19
sample_877,Prevotella_melaninogenica,0.404926347774208,19
sample_878,Lactobacillus_iners_1,0.202462595895805,19
sample_879,Prevotella_amnii_1,0.310521927897629,19
sample_880,Gardnerella_vaginalis_C_3,0.0903829021383464,19
sample_881,Prevotella_amnii_2,0.146969336698349,19
sample_882,Sneathia_vaginalis_2,0.1161061011957,19
sample_883,Prevotella_amnii_6,0.276586223816003,19
sample_884,Sneathia_vaginalis_2,0.118594726548176,19
sample_885,Prevotella_amnii_1,0.144464534768188,19
sample_886,Sneathia_vaginalis_2,0.146162214866703,19
sample_887,Gardnerella_vaginalis_A_1,0.133154607629519,19
sample_888,Prevotella_amnii_2,0.209822457708454,19
sample_889,Lactobacillus_iners_2,0.138513530063197,19
sample_890,Gardnerella_vaginalis_A_1,0.310651861633359,19
sample_891,Gardnerella_vaginalis_1,0.17659751508259,19
sample_892,Gardnerella_vaginalis_D_1,0.208709907413239,19
sample_893,UBA629_sp005465875_1,0.133591253813354,19
sample_894,KA00274_sp902373515,0.128441737497603,19
sample_895,Lactobacillus_iners_1,0.286816610845445,19
sample_896,UBA629_sp005465875_3,0.104061203484799,19
sample_897,Prevotella_amnii_2,0.427252816578683,19
sample_898,Gardnerella_vaginalis_1,0.271232050993862,19
sample_899,Stomatobaculum_sp002892395_2,0.477586922286058,19
sample_900,Sneathia_vaginalis_1,0.208808789830088,19
sample_901,Gardnerella_vaginalis_H_1,0.208263945188885,19
sample_902,Nanoperiomorbus_sp004136275_1,0.30733643160804,19
sample_903,Megasphaera_lornae_2,0.0974024336982426,19
sample_904,Prevotella_spNov3_3,0.222102582624822,19
sample_905,UBA629_sp005465875_3,0.196089121961874,19
sample_906,Sneathia_sanguinegens_1,0.238006012584279,19
sample_907,Gardnerella_vaginalis_H_3,0.131413206361098,19
sample_908,Gardnerella_vaginalis_2,0.17649534699082,19
sample_909,Gardnerella_vaginalis_1,0.258367439965355,19
sample_910,Sneathia_sanguinegens_6,0.0936105792493536,19
sample_911,Sneathia_vaginalis_1,0.0800569349833731,19
sample_912,UBA629_sp005465875_3,0.429095606958476,19
sample_913,Fannyhessea_vaginae_2,0.215282560163552,19
sample_914,UBA629_sp005465875_2,0.187679089712761,19
sample_915,Sneathia_vaginalis_1,0.15673719772404,19
sample_916,Gardnerella_swidsinkii_12,0.151260676769067,19
sample_917,Sneathia_vaginalis_1,0.260735374022592,19
sample_918,Gardnerella_vaginalis_H_3,0.175891714112254,19
sample_919,Gardnerella_vaginalis_C_1,0.235102954580631,19
sample_920,Sneathia_vaginalis_2,0.0731515391111302,19
sample_921,Mobiluncus_mulieris_2,0.163687555436583,19
sample_922,Mobiluncus_mulieris_2,0.449779655350477,19
sample_923,Gardnerella_vaginalis_H_1,0.233365696356598,19
sample_924,Prevotella_amnii_4,0.170020375114954,19
sample_925,Lactobacillus_iners_2,0.190771290165345,19
sample_926,UBA629_sp005465875_3,0.364625800182279,19
sample_927,Sneathia_sanguinegens_2,0.187657058043601,19
sample_928,Gardnerella_vaginalis_H_3,0.285417604017576,19
sample_929,Nanoperiomorbus_sp004136275_2,0.171536715188866,19
sample_930,Lactobacillus_iners_1,0.130749472762095,19
sample_931,Fannyhessea_vaginae_2,0.159321524973403,19
sample_932,Gardnerella_vaginalis_A_1,0.184913675823296,19
sample_933,Prevotella_spNov3_3,0.133064851701891,19
sample_934,Gardnerella_vaginalis_H_1,0.10397789005666,19
sample_935,Gardnerella_vaginalis_H_1,0.202812388944719,19
sample_936,Prevotella_spNov3_3,0.160440479384269,19
sample_937,Prevotella_amnii_2,0.174509053417446,19
sample_938,Prevotella_timonensis_3,0.0996919032905469,19
sample_939,UBA629_sp005465875_3,0.266349458432591,19
sample_940,Fannyhessea_vaginae_2,0.108017333217352,19
sample_941,Stomatobaculum_sp002892395_1,0.142092806399197,19
sample_942,Prevotella_timonensis_1,0.0959175068827565,19
sample_943,Gardnerella_vaginalis_A_1,0.151605996230409,19
sample_944,Gardnerella_vaginalis_1,0.255759592592328,19
sample_945,Gardnerella_vaginalis_H_1,0.147896954740207,19
sample_946,Gardnerella_vaginalis_C_2,0.116947288127898,19
